stkcd,year,current_assets,fixed_assets_net,total_assets,current_liabilities,total_liabilities,net_profit,depr_amort,equity_nature_id,never_st,m2,lev,npr,size,tang,lag_total_assets,growth,ndts,soe,liq,m2_growth,industry_name_d,industry_code_d,ind_code_raw,ind_code,lev_raw,npr_raw,tang_raw,growth_raw,ndts_raw,liq_raw
601158,2024,4594755309.0,19763809829.0,33863149749.0,7743901903.0,16612970055.0,792132931.9,2009277085.0,1,1.0,313532.23,0.4905914003315829,0.0233921811104825,24.24559323203622,0.5836376703139861,33103999909.0,0.0229322692752186,0.0593352095092493,1.0,0.5933385219174825,7.274370702045929,水的生产和供应业,D46,D,D,0.4905914003315829,0.0233921811104825,0.5836376703139861,0.0229322692752186,0.0593352095092493,0.5933385219174825
601158,2025,5946271850.0,19468192874.0,35296518593.0,6115418539.0,17993420456.0,815815540.9,2265682087.0,1,1.0,340294.81,0.5097789009584773,0.0231132013416697,24.28705017259429,0.5515612771470592,33863149749.0,0.0423282788111678,0.0641899591607125,1.0,0.9723409464256132,8.535830590686011,水的生产和供应业,D46,D,D,0.5097789009584773,0.0231132013416697,0.5515612771470592,0.0423282788111678,0.0641899591607125,0.9723409464256132
601168,2011,13006632111.0,5961675334.0,26513599680.0,7421010897.0,14146001807.0,876452921.0,590691327.0,1,1.0,85159.09,0.5335375798734244,0.033056730567639,24.00092363377053,0.2248534867371128,22457274320.0,0.1806241177001394,0.0222788053726848,1.0,1.752676595079254,17.322971438522305,有色金属矿采选业,B09,B,B,0.5335375798734244,0.033056730567639,0.2248534867371128,0.1806241177001394,0.0222788053726848,1.752676595079254
601168,2012,11785317448.0,5598744667.0,26148226588.0,7922575336.0,14233605330.0,-127235523.0,650820981.0,1,1.0,97414.88,0.5443430468256734,-0.0048659331665112,23.987047208255188,0.214115655153814,26513599680.0,-0.0137805917117927,0.024889679566211,1.0,1.487561423928377,14.391640399163496,有色金属矿采选业,B09,B,B,0.5443430468256734,-0.0048659331665112,0.214115655153814,-0.0137805917117927,0.024889679566211,1.487561423928377
601168,2013,11274220730.0,3807771789.0,28182734853.0,10689336483.0,16185183541.0,379291568.0,610624714.0,1,1.0,110652.5,0.5742942842637969,0.0134582952995289,24.061975388140176,0.1351100881039822,26148226588.0,0.0778067399008115,0.021666623810109,1.0,1.0547166092049007,13.58890962037831,有色金属矿采选业,B09,B,B,0.5742942842637969,0.0134582952995289,0.1351100881039822,0.0778067399008115,0.021666623810109,1.0547166092049007
601168,2014,7207528737.0,3348441901.0,25828753880.0,7306112514.0,13784757523.0,340440361.0,397550195.0,1,1.0,122837.48,0.5336981252383981,0.0131806730817011,23.974754199762277,0.1296400870346595,28182734853.0,-0.083525640264448,0.0153917682923075,1.0,0.9865066713917842,11.011933756580271,有色金属矿采选业,B09,B,B,0.5336981252383981,0.0131806730817011,0.1296400870346595,-0.083525640264448,0.0153917682923075,0.9865066713917842
601168,2015,9060815153.0,4127446162.0,28569410349.0,10867708825.0,16131251244.0,107460081.0,312864227.0,1,1.0,139227.81,0.5646336780123512,0.0037613685297415,24.075602414159167,0.1444708207687762,25828753880.0,0.1061087376391849,0.0109510215009023,1.0,0.8337373865001393,13.343101795966517,有色金属矿采选业,B09,B,B,0.5646336780123512,0.0037613685297415,0.1444708207687762,0.1061087376391849,0.0109510215009023,0.8337373865001393
601168,2016,9644093770.0,7211512600.0,32166308300.0,12884209064.0,19001009899.0,101523626.0,409873570.0,1,1.0,155006.67,0.5907115520309802,0.0031562100646781,24.19418541562854,0.2241945992913336,28569410349.0,0.1259003216048489,0.0127423254847059,1.0,0.7485204347503749,11.333123748768315,有色金属矿采选业,B09,B,B,0.5907115520309802,0.0031562100646781,0.2241945992913336,0.1259003216048489,0.0127423254847059,0.7485204347503749
601168,2017,9036394252.0,7666087575.0,32296699288.0,11833513787.0,19442172616.0,252780925.0,610368280.0,1,1.0,169023.53,0.6019863653133073,0.0078268346478961,24.19823087272734,0.2373644286878682,32166308300.0,0.0040536510060124,0.0188987820259014,1.0,0.7636273058579739,9.042746354076248,有色金属矿采选业,B09,B,B,0.6019863653133073,0.0078268346478961,0.2373644286878682,0.0040536510060124,0.0188987820259014,0.7636273058579739
601168,2018,12253334105.0,12881123197.0,39511392078.0,18737138308.0,28111904676.0,-1813854871.0,781972790.0,1,1.0,182674.42,0.7114885909487545,-0.0459071365397413,24.399854874310147,0.3260103610515972,32296699288.0,0.22338792969722,0.0197910716093296,1.0,0.6539597404673222,8.076325231167525,有色金属矿采选业,B09,B,B,0.7114885909487545,-0.0459071365397413,0.3260103610515972,0.22338792969722,0.0197910716093296,0.6539597404673222
601168,2019,14799488362.0,13213596373.0,44517467795.0,18063774459.0,30107717795.0,1346515484.0,1265164200.0,1,1.0,198648.88,0.676312451859213,0.0302469019621829,24.51914748381611,0.2968182384911859,39511392078.0,0.1266995530584555,0.0284195005391141,1.0,0.81929102888164,8.744771161720388,有色金属矿采选业,B09,B,B,0.676312451859213,0.0302469019621829,0.2968182384911859,0.1266995530584555,0.0284195005391141,0.81929102888164
601168,2020,12368577667.0,21086944254.0,47903820160.0,19018133479.0,32264177055.0,1346186403.0,1263960641.0,1,1.0,218679.59,0.673519918604337,0.0281018590689365,24.592461091001564,0.4401933746321078,44517467795.0,0.0760679466449873,0.0263853829773562,1.0,0.6503570752964531,10.083474923191105,有色金属矿采选业,B09,B,B,0.673519918604337,0.0281018590689365,0.4401933746321078,0.0760679466449873,0.0263853829773562,0.6503570752964531
601168,2021,12733581511.0,21194392683.0,49946806193.0,17424536133.0,31673328779.0,4556202720.0,2055737519.0,1,1.0,238289.96,0.634141223296856,0.0912211023542591,24.63422439991664,0.4243392981145284,47903820160.0,0.0426476641356863,0.0411585379664998,1.0,0.7307845335913482,8.96762701997018,有色金属矿采选业,B09,B,B,0.634141223296856,0.0912211023542591,0.4243392981145284,0.0426476641356863,0.0411585379664998,0.7307845335913482
601168,2022,15602083179.0,21558128776.0,52816666931.0,19435834893.0,32257619274.0,5083799853.0,1909353786.0,1,1.0,266432.08,0.610746969628764,0.0962537045293203,24.69009263941997,0.4081690502008327,49946806193.0,0.0574583433205026,0.0361505921699752,1.0,0.8027482876292203,11.81003177809088,有色金属矿采选业,B09,B,B,0.610746969628764,0.0962537045293203,0.4081690502008327,0.0574583433205026,0.0361505921699752,0.8027482876292203
601168,2023,11409505188.0,22594821098.0,52066714877.0,15348926666.0,31723168129.0,4233279991.0,2124371570.0,1,1.0,292271.33,0.6092792334592522,0.0813049181420511,24.675791711618157,0.4339590302821478,52816666931.0,-0.014199155258694,0.0408009526819296,1.0,0.743342217750876,9.698250300789612,有色金属矿采选业,B09,B,B,0.6092792334592522,0.0813049181420511,0.4339590302821478,-0.014199155258694,0.0408009526819296,0.743342217750876
601168,2024,13307133258.0,26427857094.0,54939668740.0,14269129694.0,32177669772.0,5293707203.0,2182152728.0,1,1.0,313532.23,0.5856910045140545,0.0963549166641735,24.72950148810865,0.4810341543752089,52066714877.0,0.0551783201568782,0.0397190732679324,1.0,0.9325819824593432,7.274370702045929,有色金属矿采选业,B09,B,B,0.5856910045140545,0.0963549166641735,0.4810341543752089,0.0551783201568782,0.0397190732679324,0.9325819824593432
601168,2025,19262651295.0,25483002907.0,59416562566.0,15495634464.0,34165135825.0,6152104287.0,2278534827.0,1,1.0,340294.81,0.5750103060413385,0.1035419085405055,24.807838855526292,0.4288871958672036,54939668740.0,0.0814874557614596,0.0383484794238811,1.0,1.2431018129494256,8.535830590686011,有色金属矿采选业,B09,B,B,0.5750103060413385,0.1035419085405055,0.4288871958672036,0.0814874557614596,0.0383484794238811,1.2431018129494256
601179,2011,21844862988.0,4001827721.0,29208320624.0,11721013468.0,14593996004.0,-596172475.5,404872911.7,1,1.0,85159.09,0.4996520064220451,-0.020247524282272,24.097719458506,0.1370098532029864,26597865999.0,0.0981452656802671,0.0138615607830366,1.0,1.8637349959233065,17.322971438522305,电力、热力生产和供应业,D44,D,D,0.4996520064220451,-0.0204110494120683,0.1370098532029864,0.0981452656802671,0.0138615607830366,1.8637349959233065
601179,2012,21399204207.0,4751925281.0,29235426644.0,12628781079.0,14528918179.0,90367255.95,464162773.1,1,1.0,97414.88,0.4969627553556423,0.0030910188878172,24.098647052071115,0.1625399669676187,29208320624.0,0.0009280239130806,0.0158767230850472,1.0,1.6944789899465482,14.391640399163496,电气机械和器材制造业,C38,C38,C38,0.4969627553556423,0.0030910188878172,0.1625399669676187,0.0009280239130806,0.0158767230850472,1.6944789899465482
601179,2013,24437771006.0,5000923986.0,32498174699.0,12817972415.0,14073082123.0,300076449.1,540036082.7,1,1.0,110652.5,0.4330422324744608,0.0092336401006925,24.204449761597203,0.1538832267448511,29235426644.0,0.1116025462782023,0.0166174281387138,1.0,1.9065239192902417,13.58890962037831,电气机械和器材制造业,C38,C38,C38,0.4330422324744608,0.0092336401006925,0.1538832267448511,0.1116025462782023,0.0166174281387138,1.9065239192902417
601179,2014,22664643870.0,5083973113.0,30905154907.0,10809682277.0,12097178070.0,661467680.9,570915164.6,1,1.0,122837.48,0.3914291355731077,0.0214031504741035,24.154188832405545,0.1645024310118724,32498174699.0,-0.0490187466451467,0.0184731371293236,1.0,2.096698431019019,11.011933756580271,电气机械和器材制造业,C38,C38,C38,0.3914291355731077,0.0214031504741035,0.1645024310118724,-0.0490187466451467,0.0184731371293236,2.096698431019019
601179,2015,24387939267.0,4984941914.0,32557708179.0,11839916605.0,13265861496.0,902385136.9,601304677.4,1,1.0,139227.81,0.4074568585437655,0.0277164821288633,24.206279987980576,0.1531109587503253,30905154907.0,0.0534717679614573,0.0184688883533837,1.0,2.05980667606231,13.343101795966517,电气机械和器材制造业,C38,C38,C38,0.4074568585437655,0.0277164821288633,0.1531109587503253,0.0534717679614573,0.0184688883533837,2.05980667606231
601179,2016,25815387191.0,5036827422.0,34662363770.0,12961161637.0,14561279145.0,1134256370.0,681082748.4,1,1.0,155006.67,0.4200890407134516,0.0327229953942636,24.26892031769667,0.1453111350230342,32557708179.0,0.0646438496047925,0.0196490566228917,1.0,1.9917494985407225,11.333123748768315,电气机械和器材制造业,C38,C38,C38,0.4200890407134516,0.0327229953942636,0.1453111350230342,0.0646438496047925,0.0196490566228917,1.9917494985407225
601179,2017,25140820446.0,4886246763.0,33697605010.0,11715862908.0,13304453296.0,871297259.8,763276272.2,1,1.0,169023.53,0.3948189579660575,0.0258563556532114,24.24069260382676,0.1450027906003994,34662363770.0,-0.0278330343078042,0.0226507572859701,1.0,2.1458786811881327,9.042746354076248,电气机械和器材制造业,C38,C38,C38,0.3948189579660575,0.0258563556532114,0.1450027906003994,-0.0278330343078042,0.0226507572859701,2.1458786811881327
601179,2018,25538317356.0,4793169638.0,34542328470.0,12270564644.0,13864932664.0,538800521.9,811234059.6,1,1.0,182674.42,0.4013896363715518,0.015598268726092,24.26545132111596,0.138762204237704,33697605010.0,0.0250677595558889,0.0234852164151167,1.0,2.081266681438951,8.076325231167525,电气机械和器材制造业,C38,C38,C38,0.4013896363715518,0.015598268726092,0.138762204237704,0.0250677595558889,0.0234852164151167,2.081266681438951
601179,2019,27099152967.0,4802890096.0,35367589804.0,12928570751.0,14564358872.0,340891580.5,754541436.6,1,1.0,198648.88,0.4117995869300882,0.0096385301455132,24.289061695461456,0.1357991913674819,34542328470.0,0.0238913058428223,0.0213342622661457,1.0,2.0960671901728913,8.744771161720388,电气机械和器材制造业,C38,C38,C38,0.4117995869300882,0.0096385301455132,0.1357991913674819,0.0238913058428223,0.0213342622661457,2.0960671901728913
601179,2020,27629437481.0,4319273867.0,36164560342.0,13705765398.0,15318523432.0,269534698.3,778920115.4,1,1.0,218679.59,0.4235783122243494,0.0074530063617826,24.31134548017113,0.1194338829548489,35367589804.0,0.0225339227924958,0.0215382160887324,1.0,2.015898906677025,10.083474923191105,电气机械和器材制造业,C38,C38,C38,0.4235783122243494,0.0074530063617826,0.1194338829548489,0.0225339227924958,0.0215382160887324,2.015898906677025
601179,2021,28944242026.0,4338487915.0,38873416116.0,15087861503.0,16597690187.0,602887602.9,699729198.8,1,1.0,238289.96,0.4269676258312816,0.0155089946584822,24.383576463619008,0.1116055224489085,36164560342.0,0.0749036003309032,0.0180001983029218,1.0,1.918379355500106,8.96762701997018,电气机械和器材制造业,C38,C38,C38,0.4269676258312816,0.0155089946584822,0.1116055224489085,0.0749036003309032,0.0180001983029218,1.918379355500106
601179,2022,30548249055.0,3963245073.0,40843314722.0,16537586323.0,17899351184.0,713551490.7,724091104.3,1,1.0,266432.08,0.4382443321711747,0.0174704598673439,24.43300899056339,0.0970353434821787,38873416116.0,0.0506746975908094,0.0177285097751866,1.0,1.847201185127867,11.81003177809088,电气机械和器材制造业,C38,C38,C38,0.4382443321711747,0.0174704598673439,0.0970353434821787,0.0506746975908094,0.0177285097751866,1.847201185127867
601179,2023,31084811706.0,3706386550.0,43778740537.0,17551876225.0,19352453393.0,1019962596.0,948341694.0,1,1.0,292271.33,0.4420513965367299,0.023298125608204,24.50241416062823,0.0846617902784917,40843314722.0,0.0718704109835348,0.0216621511347157,1.0,1.7710250065303204,9.698250300789612,电气机械和器材制造业,C38,C38,C38,0.4420513965367299,0.023298125608204,0.0846617902784917,0.0718704109835348,0.0216621511347157,1.7710250065303204
601179,2024,31960393425.0,3891185459.0,46132601109.0,19504406772.0,21304345892.0,1219547696.0,954507098.2,1,1.0,313532.23,0.4618067349305335,0.0264357020129541,24.554785719421172,0.0843478443759562,43778740537.0,0.0537672062541546,0.0206905111624799,1.0,1.638624224699901,7.274370702045929,电气机械和器材制造业,C38,C38,C38,0.4618067349305335,0.0264357020129541,0.0843478443759562,0.0537672062541546,0.0206905111624799,1.638624224699901
601179,2025,34325212278.0,5790322002.0,48976000622.0,20856690206.0,23003329472.0,1511150129.0,771935357.2,1,1.0,340294.81,0.4696857477102145,0.030854910768708,24.614596231849564,0.1182277427405738,46132601109.0,0.0616353607784166,0.0157615025195268,1.0,1.6457650729321094,8.535830590686011,电气机械和器材制造业,C38,C38,C38,0.4696857477102145,0.030854910768708,0.1182277427405738,0.0616353607784166,0.0157615025195268,1.6457650729321094
601186,2011,360324148000.0,38507452000.0,422982841000.0,322485505000.0,357264069000.0,7881964000.0,9387798000.0,1,1.0,85159.09,0.8309608340009241,0.0186342405317571,26.770597450158085,0.0910378584364371,350194015000.0,0.2078528555092525,0.0221942761976011,1.0,1.1173343992623792,17.322971438522305,土木工程建筑业,E48,E,E,0.8446301702342578,0.0186342405317571,0.0910378584364371,0.2078528555092525,0.0221942761976011,1.1173343992623792
601186,2012,416286859000.0,37935943000.0,480661303000.0,368811792000.0,407331996000.0,8520620000.0,9689039000.0,1,1.0,97414.88,0.8394289243508946,0.0177268691005899,26.898428707253725,0.0789244791773886,422982841000.0,0.1363612336227133,0.0201577263231444,1.0,1.1287243738670916,14.391640399163496,土木工程建筑业,E48,E,E,0.8474407934603381,0.0177268691005899,0.0789244791773886,0.1363612336227133,0.0201577263231444,1.1287243738670916
601186,2013,471061400000.0,40515332000.0,553018596000.0,390905804000.0,469193880000.0,10439383000.0,9906073000.0,1,1.0,110652.5,0.8462862240741753,0.0188770921547817,27.038657465389793,0.0732621512062136,480661303000.0,0.1505369634467953,0.0179127303704629,1.0,1.205050923214228,13.58890962037831,土木工程建筑业,E48,E,E,0.8484233322237142,0.0188770921547817,0.0732621512062136,0.1505369634467953,0.0179127303704629,1.205050923214228
601186,2014,518077717000.0,41550528000.0,617004015000.0,428161220000.0,514112775000.0,11571565000.0,10606893000.0,1,1.0,122837.48,0.8332405665139797,0.0187544403580582,27.14814136812398,0.0673423948464905,553018596000.0,0.1157021110371485,0.0171909626876577,1.0,1.2100061677701683,11.011933756580271,土木工程建筑业,E48,E,E,0.8332405665139797,0.0187544403580582,0.0673423948464905,0.1157021110371485,0.0171909626876577,1.2100061677701683
601186,2015,575248232000.0,41820680000.0,696096330000.0,483879164000.0,567277165000.0,13374434000.0,11116854000.0,1,1.0,139227.81,0.8149406059934262,0.0192134815593698,27.268753892876138,0.0600788686818676,617004015000.0,0.1281876828629713,0.0159702810098136,1.0,1.1888262086854395,13.343101795966517,土木工程建筑业,E48,E,E,0.8149406059934262,0.0192134815593698,0.0600788686818676,0.1281876828629713,0.0159702810098136,1.1888262086854395
601186,2016,611300312000.0,42151559000.0,759345034000.0,490999334000.0,610629048000.0,14850831000.0,12199504000.0,1,1.0,155006.67,0.8041522900115522,0.0195574216397654,27.355722101297527,0.0555104163623199,696096330000.0,0.0908619989420142,0.0160658244325859,1.0,1.245012507491507,11.333123748768315,土木工程建筑业,E48,E,E,0.8041522900115522,0.0195574216397654,0.0555104163623199,0.0908619989420142,0.0160658244325859,1.245012507491507
601186,2017,652898119000.0,45981850000.0,821887459000.0,543654839000.0,643238614000.0,16919190000.0,12299054000.0,1,1.0,169023.53,0.782635879105195,0.0205857746273264,27.434869311437183,0.0559466499901904,759345034000.0,0.0823636452464111,0.0149644015921162,1.0,1.2009423482755022,9.042746354076248,土木工程建筑业,E48,E,E,0.782635879105195,0.0205857746273264,0.0559466499901904,0.0823636452464111,0.0149644015921162,1.2009423482755022
601186,2018,650277350000.0,50300597000.0,917670582000.0,597342255000.0,710335727000.0,19838408000.0,13612693000.0,1,1.0,182674.42,0.7740639625298569,0.0216182237821806,27.54510432003004,0.0548133480430126,821887459000.0,0.1165404362253445,0.0148339646786236,1.0,1.088617697068827,8.076325231167525,土木工程建筑业,E48,E,E,0.7740639625298569,0.0216182237821806,0.0548133480430126,0.1165404362253445,0.0148339646786236,1.088617697068827
601186,2019,755813982000.0,50891768000.0,1081239213000.0,688979080000.0,819217639000.0,22623691000.0,17769691000.0,1,1.0,198648.88,0.7576654908093867,0.020923853600563,27.70912891872655,0.0470680006682295,917670582000.0,0.178243297985551,0.0164345602585909,1.0,1.0970057058916796,8.744771161720388,土木工程建筑业,E48,E,E,0.7576654908093867,0.020923853600563,0.0470680006682295,0.178243297985551,0.0164345602585909,1.0970057058916796
601186,2020,860767806000.0,56111920000.0,1242792799000.0,769624571000.0,929153709000.0,25708674000.0,17746080000.0,1,1.0,218679.59,0.747633643957089,0.0206862109441623,27.848382220274072,0.0451498592888129,1081239213000.0,0.1494152117844065,0.0142791944194391,1.0,1.118425578436996,10.083474923191105,土木工程建筑业,E48,E,E,0.747633643957089,0.0206862109441623,0.0451498592888129,0.1494152117844065,0.0142791944194391,1.118425578436996
601186,2021,908399727000.0,61167672000.0,1352970006000.0,832081325000.0,1006477010000.0,29315202000.0,18551049000.0,1,1.0,238289.96,0.7439019383553134,0.0216672962962935,27.933323296357063,0.0452099246315442,1242792799000.0,0.0886529171143033,0.0137113527408086,1.0,1.0917198832698234,8.96762701997018,土木工程建筑业,E48,E,E,0.7439019383553134,0.0216672962962935,0.0452099246315442,0.0886529171143033,0.0137113527408086,1.0917198832698234
601186,2022,1010052178000.0,66085799000.0,1523951052000.0,934637547000.0,1137935189000.0,31752778000.0,20794800000.0,1,1.0,266432.08,0.746700615814792,0.0208358253753152,28.05232745456697,0.0433647779653227,1352970006000.0,0.1263746019806443,0.0136453201516606,1.0,1.080688638330512,11.81003177809088,土木工程建筑业,E48,E,E,0.746700615814792,0.0208358253753152,0.0433647779653227,0.1263746019806443,0.0136453201516606,1.080688638330512
601186,2023,1064752631000.0,73269486000.0,1663019578000.0,998052441000.0,1245899805000.0,32328729000.0,21754089000.0,1,1.0,292271.33,0.7491792769501598,0.0194397765532499,28.139656088769986,0.0440581018824301,1523951052000.0,0.0912552445942994,0.0130810781110359,1.0,1.066830346041907,9.698250300789612,土木工程建筑业,E48,E,E,0.7491792769501598,0.0194397765532499,0.0440581018824301,0.0912552445942994,0.0130810781110359,1.066830346041907
601186,2024,1143974775000.0,73028467000.0,1862842522000.0,1112754359000.0,1440245700000.0,27078377000.0,24041208000.0,1,1.0,313532.23,0.7731440972550443,0.0145360526615679,28.25312467472131,0.0392027056165727,1663019578000.0,0.1201566996825818,0.0129056577333164,1.0,1.028056880431416,7.274370702045929,土木工程建筑业,E48,E,E,0.7731440972550443,0.0145360526615679,0.0392027056165727,0.1201566996825818,0.0129056577333164,1.028056880431416
601186,2025,1244681782000.0,72919328000.0,2083825209000.0,1211365969000.0,1656870354000.0,21686845000.0,27847473000.0,1,1.0,340294.81,0.7951100441841329,0.0104072284500326,28.365226363461453,0.0349930155778243,1862842522000.0,0.1186266065919231,0.0133636318822362,1.0,1.027502681974385,8.535830590686011,土木工程建筑业,E48,E,E,0.7951100441841329,0.0104072284500326,0.0349930155778243,0.1186266065919231,0.0133636318822362,1.027502681974385
601188,2011,733688594.1,1782196337.0,2935051012.0,236327924.4,363827924.4,129928048.0,86248596.67,1,1.0,85159.09,0.1239596596149382,0.0442677307715563,21.799990670654648,0.6072113669280239,2758437933.0,0.0640264828463697,0.0293857232182239,1.0,3.104536190391896,17.322971438522305,多式联运和运输代理业,G58,G,G,0.1239596596149382,0.0442677307715563,0.6072113669280239,0.0640264828463697,0.0293857232182239,3.104536190391896
601188,2012,1111782110.0,1888144089.0,3756677085.0,570665708.6,1076345709.0,121240288.3,96773111.74,1,1.0,97414.88,0.286515365746428,0.0322732791658083,22.046800649618067,0.5026101648553059,2935051012.0,0.2799358749271374,0.0257602954819844,1.0,1.9482195850308008,14.391640399163496,道路运输业,G54,G,G,0.286515365746428,0.0322732791658083,0.5026101648553059,0.2799358749271374,0.0257602954819844,1.9482195850308008
601188,2013,1216654621.0,1810038022.0,4018811752.0,741101413.2,769049931.6,232120261.9,113907299.1,1,1.0,110652.5,0.1913625168477411,0.057758431154304,22.114252111804156,0.4503913429384238,3756677085.0,0.069778333636041,0.0283435269251695,1.0,1.6416843893828377,13.58890962037831,道路运输业,G54,G,G,0.1913625168477411,0.057758431154304,0.4503913429384238,0.069778333636041,0.0283435269251695,1.6416843893828377
601188,2014,1326774652.0,1766460593.0,4142059443.0,677231818.2,704266733.6,295563149.0,126061879.7,1,1.0,122837.48,0.1700281570778027,0.07135656865077,22.1444589510964,0.4264691555755637,4018811752.0,0.0306676944842376,0.0304345897094842,1.0,1.9591144661903304,11.011933756580271,道路运输业,G54,G,G,0.1700281570778027,0.07135656865077,0.4264691555755637,0.0306676944842376,0.0304345897094842,1.9591144661903304
601188,2015,1890961937.0,1648203112.0,4729890672.0,1062182800.0,1087726445.0,271088422.7,132439513.7,1,1.0,139227.81,0.2299686230464313,0.0573138876771061,22.277167925441056,0.3484653718862954,4142059443.0,0.1419176226438332,0.0280005443855214,1.0,1.7802603629055187,13.343101795966517,道路运输业,G54,G,G,0.2299686230464313,0.0573138876771061,0.3484653718862954,0.1419176226438332,0.0280005443855214,1.7802603629055187
601188,2016,2611074096.0,1550590074.0,5423805727.0,1604560756.0,1630300822.0,283632075.3,131028215.8,1,1.0,155006.67,0.3005824515218666,0.0522939223077375,22.414063569649542,0.2858859907686365,4729890672.0,0.1467084766055666,0.0241579847057822,1.0,1.6272827851711462,11.333123748768315,道路运输业,G54,G,G,0.3005824515218666,0.0522939223077375,0.2858859907686365,0.1467084766055666,0.0241579847057822,1.6272827851711462
601188,2017,2118393899.0,1456254172.0,4836090226.0,792084426.0,795035544.4,375384542.6,131813541.8,1,1.0,169023.53,0.1643963423440065,0.0776214927880876,22.29937242667959,0.3011222090462296,5423805727.0,-0.1083585088740034,0.0272562205500919,1.0,2.6744546786481065,9.042746354076248,道路运输业,G54,G,G,0.1643963423440065,0.0776214927880876,0.3011222090462296,-0.1083585088740034,0.0272562205500919,2.6744546786481065
601188,2018,2388574159.0,1351252767.0,5121132518.0,817325369.3,820066857.8,319610270.0,130088651.1,1,1.0,182674.42,0.160133887361358,0.062410076067475,22.35664144645971,0.2638581919625302,4836090226.0,0.0589406480606054,0.0254023208036031,1.0,2.9224275285198837,8.076325231167525,道路运输业,G54,G,G,0.160133887361358,0.062410076067475,0.2638581919625302,0.0589406480606054,0.0254023208036031,2.9224275285198837
601188,2019,2470545096.0,1317162224.0,5247872588.0,570847340.9,573486219.2,438243421.8,116902435.6,1,1.0,198648.88,0.1092797528109499,0.0835087770236848,22.38108861009226,0.2509897490674367,5121132518.0,0.0247484456913637,0.022276157364665,1.0,4.32785601156507,8.744771161720388,道路运输业,G54,G,G,0.1092797528109499,0.0835087770236848,0.2509897490674367,0.0247484456913637,0.022276157364665,4.32785601156507
601188,2020,2323456428.0,1235756428.0,5163495651.0,474346128.2,477945799.6,233147438.7,126547038.9,1,1.0,218679.59,0.0925624483691465,0.0451530231568698,22.36487963881722,0.2393255483348135,5247872588.0,-0.0160783127991597,0.0245080169430358,1.0,4.89822998411901,10.083474923191105,道路运输业,G54,G,G,0.0925624483691465,0.0451530231568698,0.2393255483348135,-0.0160783127991597,0.0245080169430358,4.89822998411901
601188,2021,2212278579.0,1123317589.0,5047258335.0,337810035.0,350126269.0,177908423.7,130739299.9,1,1.0,238289.96,0.0693695954835646,0.035248527396805,22.34211102884757,0.2225599552157656,5163495651.0,-0.0225113612669526,0.0259030331365038,1.0,6.548883543379639,8.96762701997018,道路运输业,G54,G,G,0.0693695954835646,0.035248527396805,0.2225599552157656,-0.0225113612669526,0.0259030331365038,6.548883543379639
601188,2022,2495735554.0,1034059088.0,5225944972.0,499574522.1,506723926.6,140481229.8,129598861.8,1,1.0,266432.08,0.0969631194578143,0.0268814980932026,22.37690147433,0.1978702595493001,5047258335.0,0.0354027127482072,0.0247991248462001,1.0,4.9957222468211215,11.81003177809088,道路运输业,G54,G,G,0.0969631194578143,0.0268814980932026,0.1978702595493001,0.0354027127482072,0.0247991248462001,4.9957222468211215
601188,2023,2206789669.0,932953178.1,5357541079.0,328831293.3,562535791.2,143493076.4,141983171.7,1,1.0,292271.33,0.1049988759591553,0.0267833833253189,22.40177095285144,0.1741383153844409,5225944972.0,0.0251813036120886,0.0265015553975932,1.0,6.711008696446348,9.698250300789612,道路运输业,G54,G,G,0.1049988759591553,0.0267833833253189,0.1741383153844409,0.0251813036120886,0.0265015553975932,6.711008696446348
601188,2024,2416059149.0,843620995.0,5575338497.0,472289674.1,696842247.4,153925674.5,158962231.9,1,1.0,313532.23,0.1249865362928115,0.0276083101649926,22.441618869400067,0.1513129643077167,5357541079.0,0.0406524961336652,0.0285116736832274,1.0,5.115629837988871,7.274370702045929,道路运输业,G54,G,G,0.1249865362928115,0.0276083101649926,0.1513129643077167,0.0406524961336652,0.0285116736832274,5.115629837988871
601188,2025,2253279332.0,1555005846.0,6148599904.0,371383101.0,1386251602.0,176560283.3,192787508.9,1,1.0,340294.81,0.2254580918654615,0.0287155264705283,22.53949023496067,0.2529040546268726,5575338497.0,0.1028209152338396,0.0313547005676172,1.0,6.067264035258298,8.535830590686011,道路运输业,G54,G,G,0.2254580918654615,0.0287155264705283,0.2529040546268726,0.1028209152338396,0.0313547005676172,6.067264035258298
601333,2011,6141928841.0,23978332395.0,32207348156.0,3245349150.0,6819939568.0,1802372561.0,1390257219.0,1,1.0,85159.09,0.2117510431149698,0.0559615325133258,24.195460467064777,0.734078881343343,30604499884.0,0.0523729607762016,0.0431658394309934,1.0,1.8925325310529375,17.322971438522305,铁路运输业,G53,G,G,0.2117510431149698,0.0559615325133258,0.7444988106086283,0.0523729607762016,0.0431658394309934,1.8925325310529375
601333,2012,6433722704.0,24516959632.0,32867182080.0,3292806662.0,6871143191.0,1316984001.0,1405628370.0,1,1.0,97414.88,0.2090578734214381,0.040069878756092,24.21574049171119,0.7093598952428559,32207348156.0,0.0204870615489365,0.0427669267958124,1.0,1.9538719895847927,14.391640399163496,铁路运输业,G53,G,G,0.2090578734214381,0.040069878756092,0.74594042082235,0.0204870615489365,0.0427669267958124,1.9538719895847927
